_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10293963,bedouin_arabic,Uwaysid,shiite,4.0,0.000518000518000518,0.17765156346630875,7.009249556269426e-07,0.0001790276986269176,9.946711752901712e-05
10293981,bedouin_arabic,Paatid,sunni,2.0,0.000259000259000259,0.0,0.0,3.387203130257521e-84,0.00012948336138806163
10294008,frankish,de Campistron,catholic,1.0,0.0001295001295001295,0.18048865887743462,0.0,6.496350732441537e-06,3.573465273837512e-05
10294013,norse,af Medelpad,norse_pagan,2.0,0.000259000259000259,0.17568933491899066,0.00022022234170919575,1.410345394851624e-06,8.256279009226176e-05
10294015,avar,Bataulid,tengri_pagan,3.0,0.0003885003885003885,0.2042232674319879,2.123314358223071e-05,4.8946830660797635e-05,6.766362301324141e-05
10294016,avar,Kisaid,tengri_pagan,1.0,0.0001295001295001295,0.19229371375131518,0.0,5.9629941456408256e-05,3.3904843185491676e-05
10294018,bedouin_arabic,Ikarosid,shiite,3.0,0.0003885003885003885,0.1852497075139586,0.0,0.00040136115190409383,8.284138225280337e-05
10294019,bedouin_arabic,Doraid,shiite,4.0,0.000518000518000518,0.19508213721848022,0.0,0.0026784776628439246,0.00013503598283415828
10294020,bedouin_arabic,Hoveizid,shiite,1.0,0.0001295001295001295,0.18833043295853213,0.0,0.001510970919059111,4.5664709629505516e-05
10294027,avar,Khuterkin,tengri_pagan,2.0,0.000259000259000259,0.17760070254026228,8.079040108089108e-06,3.291294224614755e-06,5.2452265835924134e-05
10294043,norse,af Jylland,norse_pagan,1.0,0.0001295001295001295,0.17708245638973882,0.0,2.544980304836e-06,3.4520622782644365e-05
10294060,bedouin_arabic,Akin,sunni,2.0,0.000259000259000259,0.0,0.0,3.387203130257521e-84,0.00012948336138806163
10294079,bedouin_arabic,Obockid,sunni,1.0,0.0001295001295001295,0.0001295001295001295,0.0,3.387203130257521e-84,0.00012948336138806163
