_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
91,occitan,de Rodez,catholic,36.0,0.00371900826446281,0.229455152462992,0.0008564184744917822,2.2282184264796565e-05,0.0003754485875244347
92,frankish,de Dampierre,catholic,12.0,0.0012396694214876032,0.21653250841798094,1.953790047973283e-05,3.865121904076719e-06,0.00011635948521866232
93,frankish,de Lusignan,catholic,18.0,0.001859504132231405,0.22016913977894845,0.00022102192776934942,1.598862986068742e-05,0.0002565767427828444
94,frankish,de Sully,catholic,1.0,0.00010330578512396694,0.1845250062966473,0.0,5.7649603992014e-08,2.187685535068858e-05
95,frankish,de Bourg,catholic,1.0,0.00010330578512396694,0.18352309333369857,0.0,7.477553047015928e-08,2.1562828377118895e-05
96,frankish,de Gironde,catholic,6.0,0.0006198347107438016,0.20494290988141242,0.00026098461800887803,6.230327120614668e-07,0.0001000203506805525
100,frankish,d'Artois,catholic,5.0,0.0005165289256198347,0.19487775342556982,7.737032169663943e-07,4.7256066119698064e-07,4.972409258047036e-05
101,frankish,de Valois,catholic,11.0,0.0011363636363636363,0.2223562889614289,2.38483317001797e-05,6.282603405315198e-06,0.00010666629405480752
102,frankish,de Guines,catholic,1.0,0.00010330578512396694,0.1542188543270497,0.0,2.360218595584997e-10,4.209128061783484e-05
107,scottish,of Scotland,catholic,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
111,german,von Werle,catholic,22.0,0.0022727272727272726,0.22979973616180874,0.000420597876505778,7.85582898603259e-06,0.00021376499933875803
112,german,von Mecklemburg,catholic,3.0,0.0003099173553719008,0.20649668859803427,4.33361490335381e-05,9.247405010694146e-07,5.053542855747259e-05
121,swedish,Grip,catholic,5.0,0.0005165289256198347,0.20396940374170142,2.8579082768082843e-06,4.0093620266500067e-07,4.371625918170101e-05
124,scottish,Strathearn,catholic,1.0,0.00010330578512396694,0.16109073666743387,0.0,1.7635119148470673e-09,2.8480170442072763e-05
125,norwegian,Bolt,catholic,7.0,0.0007231404958677686,0.24372840454056016,0.00012881853590845384,7.217092778961325e-05,6.0084189798681054e-05
126,swedish,Svarte,catholic,3.0,0.0003099173553719008,0.20833173764023177,4.625690799759706e-07,8.70193163253669e-07,3.729843368919623e-05
128,swedish,Thornberg,catholic,8.0,0.0008264462809917355,0.2244316143250689,7.201438300608655e-05,2.2032850553177905e-06,6.949397625283387e-05
130,swedish,Ribbing,catholic,12.0,0.0012396694214876032,0.2245513750584334,0.0002040319627718628,4.1840431133386346e-06,0.00014412131382595604
131,swedish,Bååt,catholic,8.0,0.0008264462809917355,0.2053479452772986,7.350685931999499e-05,1.0272791805298466e-06,7.439621851817789e-05
136,swedish,Ulv,catholic,26.0,0.0026859504132231405,0.23907580425503744,0.0010531267481970776,2.4241207043780534e-05,0.0004139241675864313
138,swedish,Färla,catholic,22.0,0.0022727272727272726,0.23276136780767973,0.00027137839122246834,6.430646233573825e-06,0.00023904911633023502
140,swedish,Brahe,catholic,9.0,0.0009297520661157025,0.2190004042984669,8.570623993716282e-06,1.1423329133468302e-05,0.000131853587522313
141,swedish,af Rumby,catholic,16.0,0.001652892561983471,0.23479384955196214,0.0009298175352854143,8.595045727007424e-06,0.00020394869189129346
142,swedish,af Brunnsholm,catholic,2.0,0.00020661157024793388,0.17049928157672062,8.18277734563226e-09,3.272749650274875e-09,3.132939150948153e-05
143,swedish,af Ulvåsa,catholic,12.0,0.0012396694214876032,0.22292169140197285,2.2188214731353414e-05,2.424592247844322e-06,0.00010667038456861719
144,swedish,Sjöblad,catholic,8.0,0.0008264462809917355,0.2070911795568426,0.00010041061593095768,5.190142333628205e-07,6.65662483679591e-05
146,swedish,Skarsholm,catholic,67.0,0.006921487603305785,0.22652775111538997,0.003140880849112036,2.072804883736353e-05,0.0009345420690730305
147,swedish,Blå,catholic,27.0,0.0027892561983471073,0.22979973616180874,0.0003474010338432659,6.308496658356411e-06,0.0003295873148041661
148,swedish,Natt och Dag,catholic,35.0,0.003615702479338843,0.2217119477658083,0.0006757757390732591,6.910114937727705e-06,0.0004921623787727294
